id;text;label;score;lan;domain
13895;"2018 2018 2018 2018 201820182018 201820182018 2018 2018 2018 2018 2018 20182018 2018 2018 2018 2018 201820182018 2018 2018 2018 2018 2018 2018 2018 2018 2018 201820182018 201820182018 2018 2018 2018 2018 201820182018 201820182018 2018 2018 2018 2018 201820182018 201820182018 2018 2018 2018 2018 201820182018 201820182018 2018 2018 2018 2018 2018 2018 2018 2018 20182018 2018 2018 2018 2018 20182018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 20182018 201820182018 201820182018 2018 2018 20182018 20182018 2018 2018 201820182018 201820182018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 20182018 20182018 2018 2018 2018 2018 20182018 2018 2018 2018 2018 201820182018 201820182018 2018 2018 20182018 20182018 2018 2018 201820182018 201820182018 2018 20182018 2018 2018 2018 2018 201820182018 2018 2018 2018 2018 2018 2018 2018 2018 2018 201820182018 201820182018 2018 2018 2018 2018 201820182018 201820182018 2018 2018 2018 2018 2018 2018 2018 2018 Happy New Year 2018 In Advance
";2;1;RN;review_video
13896;"Happy new year ATC,,,,,,,,,,,, Best of luck for ur 1 million subscribers very
";2;1;RN;review_video
13912;"via s8 ar full ekta review dau
";2;0;RN;review_video
13914;"মীরাক্কেল দেখে আর কি করব। বিনোদন তো রিভিউ তেই পাই 😃😃
";2;1;RN;review_video
13917;"Samsung hang korbei 😂😂😂😂😂
";1;-1;RN;review_video
13921;"1year wait koriye aj 2018 te video ta dilen
";2;-1;RN;review_video
13937;"মজা পাইলাম
";1;1;RN;review_video
13941;"happy new year bro
";1;1;RN;review_video
13948;"amar one plus 5 onek valo vai atar jonno wait korte cilam babcilam 5t nibo but akon nibo oreo deyar por face unlock
";2;1;RN;review_video
13949;"Vai Apnara Ke Note 8 er Review Ar Diben e
";1;0;RN;review_video
13950;" unbox therapy
";1;0;RN;review_video
13956;"50000 takai samsung s8 Best✌✌✌✌✌
";1;1;RN;review_video
13959;"vai koi admit hoilen?
";1;0;RN;review_video
13965;"Happy new year atc family 😊
";2;1;RN;review_video
13969;"OnePlus 3 use করতাম, এহার মানে কি এখন কোন ফোন use করেন?
";2;0;RN;review_video
13972;"best tusar vai😍😍😍
";2;2;RN;review_video
13973;"Vai pixel 2 er review banan pls
";1;0;RN;review_video
13976;"New girlfriend likte nisilen? 
";1;0;RN;review_video
13978;"Great video vai :D
";1;1;RN;review_video
13978;"Great video vai :D
";1;1;RN;review_video
13981;"wait a s8 এর দাম ৭৭৯৯০। ২৫কে cashback অপশন এ ১০কে এর বেশি ছাড় খুব কম লোকই পাইছে
";1;-1;RN;review_video
13982;"the bridge buy from unofficial shops like KRY international, gadget N they sell at 51k
";2;0;RN;review_video
13989;"Happy New Year💜
";1;1;RN;review_video
13990;"love you ATC happy new year
";1;1;RN;review_video
13998;"Ami eitar review chaisilm 😍
";2;0;RN;review_video
14000;"happy new year to all atc
";1;1;RN;review_video
14000;"happy new year to all atc
";1;1;RN;review_video
14000;"happy new year to all atc
";1;1;RN;review_video
14000;"happy new year to all atc
";1;1;RN;review_video
14002;"Yes thanks bhai Happy new year
";1;1;RN;review_video
14003;"Oneek late kore diyechen review korte korte!!!! btw nice review and happy New year. Bhai tumar review YouTube Shera aro onek beshi views and like pete Jodi English language hoto
";1;0;RN;review_video
14022;"Happy new year 2018 to you All
";1;1;RN;review_video
14022;"Happy new year 2018 to you All
";2;0;RN;review_video
14025;"Bujhlam nah unlike k dilo?😑
";1;0;RN;review_video
14025;"Bujhlam nah unlike k dilo?😑
";1;0;RN;review_video
14027;"Dislike chudi
";1;-1;RN;review_video
14029;"80view
";2;0;RN;review_video
14030;"HAPPY NEW YEAR
";2;1;RN;review_video
14041;"But video 360p. Bepar khana khotiye dekho vai
";1;-1;RN;review_video
14043;"HAPPY NEW YEAR!!!✌✌✌✌😁😁😁💵👍👍🙌🙌
";1;1;RN;review_video
14045;"New Year Gift for ATC ❤️❤️
";2;1;RN;review_video
14049;"Notification Squad hajir :3
";2;0;RN;review_video
14052;"টাইগার সাহেব wait korun
";1;0;RN;review_video
14054;"Happy new year team#ATC
";1;0;RN;review_video
14057;"Video resolution 360p keno
";2;-1;RN;review_video
14058;"HAPPY NEW YEAR VAIYA
";1;1;RN;review_video
14059;"পুলিশের অবহেলা এর মুল কারন।
";2;-2;BN;report_video
14059;"পুলিশের অবহেলা এর মুল কারন।
";1;-1;BN;report_video
14061;"কি আর করব ওরা,, কাস্টমারের অভাব মনে হয়
";1;-1;BN;report_video
14061;"কি আর করব ওরা,, কাস্টমারের অভাব মনে হয়
";2;-1;BN;report_video
14067;"amar canel sudhirrajbongshi add mee
";1;0;RN;report_video
14085;"apni ki poland jete chan ? 01923594626 work parmid vishay.
";2;1;RN;report_video
14088;"Egulo police er onumoti niyei kore police eder theke taka khai.
";2;0;RN;report_video
14100;"আইন চিনকলা বাহিনি মদ্দদাতা এই সব কাজ না চলে পুলিশের পকেট কি ভাবে বরবে। আমার এই অবিযোগ শুধু কিছু কিছু পুলিশ হেমারের কারনে আরব দেশে পুলিশ পুরা খমতা নিয়ে ছলে।
";1;-1;BN;report_video
14102;"who is save me now?
";1;0;EN;report_video
14103;"ফকিন্নি দেশ কাংগাল দেশে
";1;-1;BN;report_video
14111;"XXX NEW BANGLA202 1 t
";1;1;EN;report_video
14129;"XXX NEW BANGLA202 1 তোর এতো কিরা কেন তুই আমাবে বলস যে,,, বল।।
";2;-1;BN;report_video
14133;"শুধু বাংলাদেশ নয় পশ্চিমবঙ্গও এর থেকে কম নয়।
";2;0;BN;report_video
14135;"মাদারকাফ দের ধরিয়ে দেন।
";2;-1;BN;report_video
14136;"আইন দিয়ে কোন কিছু হবে না, আগে করমোসংস্থান এর ব্যবস্থা করতে হবে!
";2;0;BN;report_video
14138;"সাথী সাথী 01835149849 imo
";1;0;BN;report_video
14141;"zianne jannah R8
";1;1;RN;report_video
14152;"Antora Afroj khov valo bichar apnar
";2;1;RN;report_video
14153;"8152024286 bangalore
";1;0;EN;report_video
14156;"আমাদের দেশে আইন তইরি করা মানেই পুলিশ এর পকেট ভর্তি করানো একই কথা
";2;-1;BN;report_video
14157;"jara taka dey na amer mone hoy akmatro taderi police dore.
";1;-1;RN;report_video
14157;"jara taka dey na amer mone hoy akmatro taderi police dore.
";1;-1;RN;report_video
14163;"পেট বাচাতে কাজ করো তানাহলে আত্মহত্যা করো দেশ বাচবে
";1;-1;BN;report_video
14167;"না এটা ঠিক না মহিলাদের জন্য ওনেক কাজ আসে।
";1;1;BN;report_video
14168;"Borsa Akter Mim bbn
";1;0;RN;report_video
14168;"Borsa Akter Mim bbn
";1;0;RN;report_video
14175;"Borsa Akter Mim b
";2;0;RN;report_video
14179;"Borsa Akter Mim 0503495679mo
";2;0;RN;report_video
14186;"পুলিশ জরিত না তাকিলে।এই সব হতে পারবে না।
";1;-1;BN;report_video
14187;"ore amar kache
";2;0;EN;report_video
14198;"Bangladesh
";2;0;EN;report_video
14209;"মমননরাাচহকসািডডডেনকগততনর
";1;0;BN;report_video
14209;"মমননরাাচহকসািডডডেনকগততনর
";2;0;BN;report_video
14212;"good morning
";2;1;EN;report_video
14213;"সবার সাথে আমিও একমত
";1;0;BN;report_video
14216;"Asif Alomgir
";2;0;RN;report_video
14218;"+Amir Husain .xxx
";2;0;EN;report_video
14220;"আমাদের সরকার সমান ওদিকার দিছেনা
";1;-1;BN;report_video
14221;"Dorbol na tumra takar kase dorbol
";2;0;RN;report_video
14221;"Dorbol na tumra takar kase dorbol
";2;-1;RN;report_video
14224;"Raju Ahammed 3xxx
";2;0;RN;report_video
14226;"md Azizul
";2;0;RN;report_video
14228;"Top Media News g
";1;0;EN;report_video
14229;"Top Media News tai
";1;0;EN;report_video
14234;"escort boy 8617251815
";1;-1;EN;report_video
14241;"orko riad Oo
";1;0;EN;report_video
14250;"d Arif
";1;0;EN;report_video
14267;"Shakil Kha n
";1;0;RN;report_video
14278;"হাসিনা তোরে পোদাতাম মাগি
";2;-1;BN;news_video
14279;"কথা আছে মা ভালো সন্ধান ভাল হয় ।ভালো বীজ থেকে ভালো ফসল পাওয়া যাই । আর আওয়ামী লীগের প্রধান যদি কথা ই কথা ই মিথ্যা কথা বলে তাহলে আওয়ামী লীগের এ টু জেট মিথ্যা কথা বলবে ই তাই এই আওয়ামী লীগকে মিথ্যা দল বলে ঘোষণা করা হোক ।
";2;-2;BN;news_video
14280;"ফারজানা রুপা হাসিনার দালাল
";2;-2;BN;news_video
14280;"ফারজানা রুপা হাসিনার দালাল
";2;-1;BN;news_video
14282;"আওমিলিক প্রতারক
";1;-1;BN;news_video
14285;"ফারজানা রুপা একজন বিতর্কিত নারী
";1;-1;BN;news_video
14286;"খালেদা জেলে, আর কুলাংগার তারেক বিদেশে ইহুদী নিয়ে ফুর্তি করছে। সালা আই এস জংগী,। দেশ বিরধী শয়তান। প্রতিটা বদ বুদ্ধী তার মাথায়।
";1;-1;BN;news_video
14293;"যারা মানুষ পুরিয়ে মারে তারা বাঘের / কুকুরের / জানোয়ারের বাচচাই হয়। তারেকও জানোয়ারের বাচচা।
";1;-1;BN;news_video
14295;"আরে ভাই বেগে ফুটবল হবেনা কি হবে এত অপমান মানুষ মানুষকে করে হি হি হি কি লজজা কি লজজা
";1;-1;BN;news_video
14299;"অাওয়ামিলীগ মানেই মিথ্যা জালেম.
";2;-1;BN;news_video
14300;"Allah karim
";1;1;RN;news_video
14303;"আওয়ামী লীগ হচ্ছে বিবেকহীন কুকুরের দল ।।।
";1;0;BN;news_video
14306;"awmilek ato mitta badi ken are desh chalabe kemne
";1;-1;RN;news_video
14311;"আরে পাগলের বাচ্চার,তারেক আসলে তোদের সবাইকে ভারতের নাগরিক বানাবো
";1;-1;BN;news_video
14313;"বিলাইয়ের বাচ্চা পাকিস্তানের দালালের দল
";1;-1;BN;news_video
14315;"ইউটিউব চ্যানেল চালাতে হলে বাংলাটাও ভালো জানা থাকা প্রয়োজন। টাইটেলে গোজব লেখা আছে সেটা গুজব হবে!
";1;0;BN;news_video
14317;"হাসিনা ডাইনি।
";2;-1;BN;news_video
14323;"আওয়ামিলিগের জন্মই তো টা বল্লাম না।
";1;-1;BN;news_video
14325;"জনগনের সামনে কমা চাইতে হবে এবং জুতার মালা গলা দিয়ে খমা চাইতে হবে
";1;-1;BN;news_video
14325;"জনগনের সামনে কমা চাইতে হবে এবং জুতার মালা গলা দিয়ে খমা চাইতে হবে
";2;-1;BN;news_video
14329;"Rijbi madarchut ekta
";2;-2;EN;news_video
14329;"Rijbi madarchut ekta
";1;-1;EN;news_video
14338;"তারেক জিযা জিনদাবাদ নাসতিক লীগ নিপাত যাক
";1;-1;BN;news_video
14340;"সন্দেহজনক
";2;-1;BN;news_video
14343;"আওয়ামীলীগ চোর বাটপারের দল।
";1;-1;BN;news_video
14345;"সবগুলো ভুয়ো মামলা
";1;-1;BN;news_video
14347;"অবৈধ প্রতিমন্ত্রি
";1;-1;BN;news_video
14361;"PINOY PINOY শুধু পাকিস্তানের জারজ সন্তারাই সত‍্যবাদি। পাকিস্তান মুদ্রাবাজার।
";1;-1;BN;news_video
14363;"PINOY PINOY অাপনার কথাই আমিও একমত ভাই
";1;1;BN;news_video
14373;"হাইরে কুওা লিগ মিথ্যা বলে দেশের মানুষ কে আর কত ভোকা বানাইতে ছায় কুওা লিগ।জুতা মার তাদের মুকে।
";1;-1;BN;news_video
14380;"হাসাইলিরে পাগলা মন্ত্রী কে যে তরে শিক্ষার মন্ত্রী বানাইলো বুঝলাম না মূর্খ মন্ত্রীরও তো এর যে বেশি বুদ্ধি আছে
";1;-1;BN;news_video
14384;"মাদারির বাচ্চা
";2;-2;BN;news_video
14386;"math to nijei ekta creative subjet e abar cq deyar mane ase hsc te?????
";1;-1;RN;news_video
14391;"moira ja
";1;-1;RN;news_video
14392;"Oi madarchod amader chaap deoa ki adhunik ? Sala fokirni.
";2;-1;RN;news_video
14393;"sir,this is really harmful for our education system.
";2;-1;EN;news_video
14394;"Jei shob student take galagali kortese Gadhar baccha ra pora shuna kor.
";2;-1;RN;news_video
14397;"ধন্যবাদ ও শুভেচ্ছা।
";1;1;BN;news_video
14399;"Who make him Education
";1;0;EN;news_video
14401;"শালারপুত ভালো করে কথাও বলতে পারে
";1;-1;BN;news_video
14402;"Ho baler kotha kou atodin shikkharthi go noitik obokkhoy hoia aise r ehn shikkhok goreo shikkha DTE hoibo halarpo buira cagol morosnh kere
";1;-1;RN;news_video
14411;"বালের শিক্ষা
";2;-1;BN;news_video
14413;"plz resign from edu minister.
";2;-1;EN;news_video
14417;"sala abal re sora
";1;-1;RN;news_video
14421;"kicu khota bolte hoy class one er students er book takhe 3 ta er satee gite golper book new new book and couching book takhe aleda 1 ta bacca cheler mot book takhe 10 ta amar khota holo akta bacca chele meay er 3 ta book porte pare na er uporee 7 + book deay manusik kosto des kn re kankir pola manus k ahge fresh takte dibe students der to one class teky study korar manusi kota nosto koros magir pola ra toder karone aj desh er ee obosta
";2;-1;RN;news_video
14421;"kicu khota bolte hoy class one er students er book takhe 3 ta er satee gite golper book new new book and couching book takhe aleda 1 ta bacca cheler mot book takhe 10 ta amar khota holo akta bacca chele meay er 3 ta book porte pare na er uporee 7 + book deay manusik kosto des kn re kankir pola manus k ahge fresh takte dibe students der to one class teky study korar manusi kota nosto koros magir pola ra toder karone aj desh er ee obosta
";2;-1;RN;news_video
14423;"আমি শুধু কমেন্ট দেখতে আসছি😜😜😂
";1;0;RN;news_video
14424;"১১ টা সাবজেক্ট পুরাই সৃজনশীল হওয়া চাই।
";2;0;BN;news_video
